"","Supplier.Name","Total.Population","Median.Income","Gini.Index","White.Proportion..in...","Household.Size","Agriculture.Employement..in...","liters.2014.2015","liters.2014.2015.capita","Month","Year","Total.Population.Served"
"210","Milpitas",67695,34266,0.3992,21.13597755,3.465318659,0.166352793,"1267085475","17892.3913","Jul","14","70817"
"211","Milpitas",67695,34266,0.3992,21.13597755,3.465318659,0.166352793,"1146934088","16195.74521","Jun","14","70817"
"212","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"2030036495","11873.36376","Aug","15","170974"
"213","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"1839154471","10756.92486","Jul","15","170974"
"214","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"2185046190","12779.99105","Jun","15","170974"
"215","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"1704772497","9970.945856","May","15","170974"
"216","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"1477287616","8640.422612","Apr","15","170974"
"217","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"1746606726","10268.53972","Mar","15","170093"
"218","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"1236703420","7270.748476","Feb","15","170093"
"219","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"1254334297","7374.402811","Jan","15","170093"
"220","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"1484980463","8730.403153","Dec","14","170093"
"221","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"1301678823","7652.747749","Nov","14","170093"
"222","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"1862467332","10949.70006","Oct","14","170093"
"223","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"2420200676","14228.69063","Sep","14","170093"
"224","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"2197917951","12921.86011","Aug","14","170093"
"225","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"2808221265","16509.91672","Jul","14","170093"
"226","Santa Rosa",169005,28726,0.4322,76.54093074,2.692663108,2.477223482,"2269017224","13339.86245","Jun","14","170093"
"227","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1339806475","14356.81271","Aug","15","93322"
"228","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1022061909","10951.99319","Jul","15","93322"
"229","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1175506878","12596.2461","Jun","15","93322"
"230","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1134802023","12160.06968","May","15","93322"
"231","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1161938593","12450.85396","Apr","15","93322"
"232","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1168352691","12519.58479","Mar","15","93322"
"233","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"991841637.6","10628.16525","Feb","15","93322"
"234","Poway",48547,38851,0.4263,77.87298906,3.034377149,0.246808511,"1186719215","24330.97994","Aug","15","48774"
"235","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1038590547","11129.10725","Jan","15","93322"
"236","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"960141189.8","10288.47635","Dec","14","93322"
"237","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1159594980","12425.74077","Nov","14","93322"
"238","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1296634659","13894.20136","Oct","14","93322"
"239","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1344247005","14404.39559","Sep","14","93322"
"240","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1417639092","15190.83488","Aug","14","93322"
"241","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1485603866","15919.11731","Jul","14","93322"
"242","Westminster",90625,21469,0.4498,37.76993103,3.342122732,0.433477826,"1445269055","15486.90614","Jun","14","93322"
"243","San Diego",1322838,30992,0.4684,64.77240599,2.775858198,0.337648804,"19005713619","14460.8219","Aug","15","1314290"
"244","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"723006450.3","6833.063513","Aug","15","105810"
"245","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"731438623.3","6912.755159","Jul","15","105810"
"246","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"638735687.4","6036.628744","Jun","15","105810"
"247","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"622519752.3","5883.373521","May","15","105810"
"248","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"700377193.6","6619.196613","Apr","15","105810"
"249","San Lorenzo",24057,29534,0.3562,53.09889014,3.196094061,0.106600338,"San Lorenzo","San Lorenzo","San Lorenzo","San Lorenzo","San Lorenzo"
"250","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"658224823.2","6220.818668","Mar","15","105810"
"251","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"598412458.5","5655.537837","Feb","15","105810"
"252","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"696679269.6","6584.247893","Jan","15","105810"
"253","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"696837832.9","6600.343193","Dec","14","105576"
"254","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"623669336.6","5970.298641","Nov","14","104462"
"255","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"723606924.1","6926.987078","Oct","14","104462"
"256","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"686940223","6575.981917","Sep","14","104462"
"257","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"743177975","7191.093839","Aug","14","103347"
"258","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"782065639.1","7567.376306","Jul","14","103347"
"259","Daly City",102605,30523,0.3907,24.49393304,3.285883559,0.268807168,"736136062.9","7122.955314","Jun","14","103347"
"260","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"1078759293","19860.0702","Aug","15","54318"
"261","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"1071309601","19722.9206","Jul","15","54318"
"262","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"1019563012","18770.26054","Jun","15","54318"
"263","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"958580016.1","17647.55727","May","15","54318"
"264","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"922152991.2","16976.93198","Apr","15","54318"
"265","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"790431991.3","16145.43357","Mar","15","48957"
"266","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"580568720.4","11858.74789","Feb","15","48957"
"267","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"608542919","12430.15134","Jan","15","48957"
"268","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"615886619.3","12580.15441","Dec","14","48957"
"269","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"701436942.6","14327.61286","Nov","14","48957"
"270","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"973986645.1","19894.73712","Oct","14","48957"
"271","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"1093984222","22345.81822","Sep","14","48957"
"272","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"1250246052","25537.63613","Aug","14","48957"
"273","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"1339657496","27363.96217","Jul","14","48957"
"274","Delano",52792,13989,0.4156,65.82815578,5.012533232,37.67565515,"1275835441","26060.32724","Jun","14","48957"
"275","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"6331455200","17580.44105","Aug","15","360142"
"276","South Lake Tahoe",21448,22649,0.4385,73.0464379,2.485859991,1.561317184,"South Lake Tahoe","South Lake Tahoe","South Lake Tahoe","South Lake Tahoe","South Lake Tahoe"
"277","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"5704847126","15840.54936","Jul","15","360142"
"278","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"6009516800","16686.52032","Jun","15","360142"
"279","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"5618503494","15670.11341","May","15","358549"
"280","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"6148900092","17149.39964","Apr","15","358549"
"281","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"6032952928","16826.02079","Mar","15","358549"
"282","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"5171983568","14424.76082","Feb","15","358549"
"283","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"5444582749","15185.04514","Jan","15","358549"
"284","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"4699560551","13172.81704","Dec","14","356762"
"285","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"6143966170","17221.47025","Nov","14","356762"
"286","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"7183790197","20136.08567","Oct","14","356762"
"287","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"7605640515","21318.52752","Sep","14","356762"
"288","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"8059561324","22590.8626","Aug","14","356762"
"289","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"8424671540","23614.26256","Jul","14","356762"
"290","Anaheim",340081,25284,0.4339,62.63743049,3.433219593,0.369648801,"7805464349","21878.63155","Jun","14","356762"
"291","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"292","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"293","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"294","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"295","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"296","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"297","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"298","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"299","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"300","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"301","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"302","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"303","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"304","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"305","Lake Elsinore",54260,25928,0.3733,59.40287505,3.764918124,1.01570144,"Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore","Lake Elsinore"
"306","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"307","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"308","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"309","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"310","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"311","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"312","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"313","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"314","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"315","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"316","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"317","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"318","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"319","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"320","Coachella",41625,17222,0.392,41.53273273,4.505845421,10.67130249,"Coachella","Coachella","Coachella","Coachella","Coachella"
"321","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"1073845828","27998.2747","Aug","15","38354"
"322","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"1088911770","28391.08749","Jul","15","38354"
"323","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"966945777.8","25211.0804","Jun","15","38354"
"324","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"810267553","21126.02474","May","15","38354"
"325","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"665589085.9","17353.83756","Apr","15","38354"
"326","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"639280468.8","16667.89562","Mar","15","38354"
"327","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"420105083.1","10953.35775","Feb","15","38354"
"328","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"457050709.4","11916.63736","Jan","15","38354"
"329","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"441871205.1","11520.86367","Dec","14","38354"
"330","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"581552927.6","15162.77123","Nov","14","38354"
"331","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"910391714.5","23736.55198","Oct","14","38354"
"332","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"1115371803","29080.9773","Sep","14","38354"
"333","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"1282270642","33833.89118","Aug","14","37899"
"334","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"1412753812","36834.58862","Jul","14","38354"
"335","Carmichael",61659,29668,0.473,81.58419695,2.407238229,0.481007826,"1355442666","35340.32086","Jun","14","38354"
"336","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1619815878","22168.91179","Aug","15","73067"
"337","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1552844359","21252.33497","Jul","15","73067"
"338","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1383488788","18934.52294","Jun","15","73067"
"339","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1297851400","17762.48375","May","15","73067"
"340","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1097065548","15014.51474","Apr","15","73067"
"341","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1083464561","14828.37069","Mar","15","73067"
"342","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"763529064.4","10449.71142","Feb","15","73067"
"343","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"814193025.8","11143.10189","Jan","15","73067"
"344","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"706282270.6","9827.082838","Dec","14","71871"
"345","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1047669700","14577.08533","Nov","14","71871"
"346","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1412174644","19648.74071","Oct","14","71871"
"347","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1575511409","21921.37871","Sep","14","71871"
"348","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1818095786","25296.65353","Aug","14","71871"
"349","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1848617567","25721.32804","Jul","14","71871"
"350","Pleasanton",71488,52312,0.4178,65.95512534,2.871695991,0.103455411,"1748292779","24325.42721","Jun","14","71871"
"351","Santa Monica",90752,44936,0.5216,78.57347496,1.954219514,0.095122966,"1312023984","14064.98488","Aug","15","93283"
"352","Santa Monica",90752,44936,0.5216,78.57347496,1.954219514,0.095122966,"1242372394","13318.31517","Jul","15","93283"
"353","Santa Monica",90752,44936,0.5216,78.57347496,1.954219514,0.095122966,"1210574928","13132.01636","Jun","15","92185"
"354","Santa Monica",90752,44936,0.5216,78.57347496,1.954219514,0.095122966,"1255621338","13620.66863","May","15","92185"
"355","Santa Monica",90752,44936,0.5216,78.57347496,1.954219514,0.095122966,"1262813621","13698.68874","Apr","15","92185"
"356","Santa Monica",90752,44936,0.5216,78.57347496,1.954219514,0.095122966,"1286661720","13957.387","Mar","15","92185"
